NamePublicationEnglish,WHOregionCode,ISO3countryCode,VaccineCode,Year,PerCentCoverage
Russian Federation (the),EURO,RUS,BCG,2017,95.49
Russian Federation (the),EURO,RUS,DTP1,2017,
Russian Federation (the),EURO,RUS,DTP3,2017,97
Russian Federation (the),EURO,RUS,DTP4,2017,96.6
Russian Federation (the),EURO,RUS,HepB_BD,2017,
Russian Federation (the),EURO,RUS,HepB_BDall,2017,
Russian Federation (the),EURO,RUS,HepB3,2017,97.15
Russian Federation (the),EURO,RUS,Hib3,2017,
Russian Federation (the),EURO,RUS,IPV1,2017,
Russian Federation (the),EURO,RUS,JapEnc,2017,
Russian Federation (the),EURO,RUS,MCV1,2017,97.69
Russian Federation (the),EURO,RUS,MCV2,2017,97.05
Russian Federation (the),EURO,RUS,MenA,2017,
Russian Federation (the),EURO,RUS,PAB_DTP1,2017,
Russian Federation (the),EURO,RUS,PCV1,2017,
Russian Federation (the),EURO,RUS,PCV2,2017,87.7
Russian Federation (the),EURO,RUS,PCV3,2017,69.73
Russian Federation (the),EURO,RUS,Pol3,2017,95.86
Russian Federation (the),EURO,RUS,RCV1,2017,97.7
Russian Federation (the),EURO,RUS,Rota1,2017,
Russian Federation (the),EURO,RUS,RotaC,2017,
Russian Federation (the),EURO,RUS,TT2plus,2017,
Russian Federation (the),EURO,RUS,VAD1,2017,
Russian Federation (the),EURO,RUS,YFV,2017,
Rwanda,AFRO,RWA,BCG,2017,101.9514957
Rwanda,AFRO,RWA,DTP1,2017,103.7684968
Rwanda,AFRO,RWA,DTP3,2017,102.9734637
Rwanda,AFRO,RWA,DTP4,2017,
Rwanda,AFRO,RWA,HepB_BD,2017,
Rwanda,AFRO,RWA,HepB_BDall,2017,
Rwanda,AFRO,RWA,HepB3,2017,102.9734637
Rwanda,AFRO,RWA,Hib3,2017,102.9734637
Rwanda,AFRO,RWA,IPV1,2017,
Rwanda,AFRO,RWA,JapEnc,2017,
Rwanda,AFRO,RWA,MCV1,2017,101.6539197
Rwanda,AFRO,RWA,MCV2,2017,95.33157155
Rwanda,AFRO,RWA,MenA,2017,
Rwanda,AFRO,RWA,PAB_DTP1,2017,
Rwanda,AFRO,RWA,PCV1,2017,103.7684968
Rwanda,AFRO,RWA,PCV2,2017,103.8289296
Rwanda,AFRO,RWA,PCV3,2017,102.9734637
Rwanda,AFRO,RWA,Pol3,2017,102.9734637
Rwanda,AFRO,RWA,RCV1,2017,101.6539197
Rwanda,AFRO,RWA,Rota1,2017,103.7684968
Rwanda,AFRO,RWA,RotaC,2017,102.5567056
Rwanda,AFRO,RWA,TT2plus,2017,90.83611855
Rwanda,AFRO,RWA,VAD1,2017,
Rwanda,AFRO,RWA,YFV,2017,
Saudi Arabia,EMRO,SAU,BCG,2017,97
Saudi Arabia,EMRO,SAU,DTP1,2017,99
Saudi Arabia,EMRO,SAU,DTP3,2017,98
Saudi Arabia,EMRO,SAU,DTP4,2017,97
Saudi Arabia,EMRO,SAU,HepB_BD,2017,96
Saudi Arabia,EMRO,SAU,HepB_BDall,2017,96
Saudi Arabia,EMRO,SAU,HepB3,2017,98
Saudi Arabia,EMRO,SAU,Hib3,2017,98
Saudi Arabia,EMRO,SAU,IPV1,2017,99
Saudi Arabia,EMRO,SAU,JapEnc,2017,
Saudi Arabia,EMRO,SAU,MCV1,2017,96
Saudi Arabia,EMRO,SAU,MCV2,2017,95.5
Saudi Arabia,EMRO,SAU,MenA,2017,
Saudi Arabia,EMRO,SAU,PAB_DTP1,2017,
Saudi Arabia,EMRO,SAU,PCV1,2017,98
Saudi Arabia,EMRO,SAU,PCV2,2017,99
Saudi Arabia,EMRO,SAU,PCV3,2017,98
Saudi Arabia,EMRO,SAU,Pol3,2017,97
Saudi Arabia,EMRO,SAU,RCV1,2017,96
Saudi Arabia,EMRO,SAU,Rota1,2017,98
Saudi Arabia,EMRO,SAU,RotaC,2017,97
Saudi Arabia,EMRO,SAU,TT2plus,2017,
Saudi Arabia,EMRO,SAU,VAD1,2017,
Saudi Arabia,EMRO,SAU,YFV,2017,
Saint Lucia,AMRO,LCA,BCG,2017,88
Saint Lucia,AMRO,LCA,DTP1,2017,89
Saint Lucia,AMRO,LCA,DTP3,2017,80
Saint Lucia,AMRO,LCA,DTP4,2017,81
Saint Lucia,AMRO,LCA,HepB_BD,2017,
Saint Lucia,AMRO,LCA,HepB_BDall,2017,
Saint Lucia,AMRO,LCA,HepB3,2017,80
Saint Lucia,AMRO,LCA,Hib3,2017,80
Saint Lucia,AMRO,LCA,IPV1,2017,89
Saint Lucia,AMRO,LCA,JapEnc,2017,
Saint Lucia,AMRO,LCA,MCV1,2017,87
Saint Lucia,AMRO,LCA,MCV2,2017,73
Saint Lucia,AMRO,LCA,MenA,2017,
Saint Lucia,AMRO,LCA,PAB_DTP1,2017,
Saint Lucia,AMRO,LCA,PCV1,2017,
Saint Lucia,AMRO,LCA,PCV2,2017,
Saint Lucia,AMRO,LCA,PCV3,2017,
Saint Lucia,AMRO,LCA,Pol3,2017,80
Saint Lucia,AMRO,LCA,RCV1,2017,87
Saint Lucia,AMRO,LCA,Rota1,2017,
Saint Lucia,AMRO,LCA,RotaC,2017,
Saint Lucia,AMRO,LCA,TT2plus,2017,
Saint Lucia,AMRO,LCA,VAD1,2017,
Saint Lucia,AMRO,LCA,YFV,2017,
Saint Vincent and the Grenadines,AMRO,VCT,BCG,2017,118
Saint Vincent and the Grenadines,AMRO,VCT,DTP1,2017,95
Saint Vincent and the Grenadines,AMRO,VCT,DTP3,2017,104
Saint Vincent and the Grenadines,AMRO,VCT,DTP4,2017,104
Saint Vincent and the Grenadines,AMRO,VCT,HepB_BD,2017,98
Saint Vincent and the Grenadines,AMRO,VCT,HepB_BDall,2017,98
Saint Vincent and the Grenadines,AMRO,VCT,HepB3,2017,104
Saint Vincent and the Grenadines,AMRO,VCT,Hib3,2017,104
Saint Vincent and the Grenadines,AMRO,VCT,IPV1,2017,96
Saint Vincent and the Grenadines,AMRO,VCT,JapEnc,2017,
Saint Vincent and the Grenadines,AMRO,VCT,MCV1,2017,101
Saint Vincent and the Grenadines,AMRO,VCT,MCV2,2017,112
Saint Vincent and the Grenadines,AMRO,VCT,MenA,2017,
Saint Vincent and the Grenadines,AMRO,VCT,PAB_DTP1,2017,100
Saint Vincent and the Grenadines,AMRO,VCT,PCV1,2017,
Saint Vincent and the Grenadines,AMRO,VCT,PCV2,2017,
Saint Vincent and the Grenadines,AMRO,VCT,PCV3,2017,
Saint Vincent and the Grenadines,AMRO,VCT,Pol3,2017,104
Saint Vincent and the Grenadines,AMRO,VCT,RCV1,2017,101
Saint Vincent and the Grenadines,AMRO,VCT,Rota1,2017,
Saint Vincent and the Grenadines,AMRO,VCT,RotaC,2017,
Saint Vincent and the Grenadines,AMRO,VCT,TT2plus,2017,
Saint Vincent and the Grenadines,AMRO,VCT,VAD1,2017,
Saint Vincent and the Grenadines,AMRO,VCT,YFV,2017,
Saint Kitts and Nevis,AMRO,KNA,BCG,2017,101
Saint Kitts and Nevis,AMRO,KNA,DTP1,2017,90
Saint Kitts and Nevis,AMRO,KNA,DTP3,2017,98
Saint Kitts and Nevis,AMRO,KNA,DTP4,2017,95
Saint Kitts and Nevis,AMRO,KNA,HepB_BD,2017,97
Saint Kitts and Nevis,AMRO,KNA,HepB_BDall,2017,97
Saint Kitts and Nevis,AMRO,KNA,HepB3,2017,98
Saint Kitts and Nevis,AMRO,KNA,Hib3,2017,98
Saint Kitts and Nevis,AMRO,KNA,IPV1,2017,90
Saint Kitts and Nevis,AMRO,KNA,JapEnc,2017,
Saint Kitts and Nevis,AMRO,KNA,MCV1,2017,93
Saint Kitts and Nevis,AMRO,KNA,MCV2,2017,95
Saint Kitts and Nevis,AMRO,KNA,MenA,2017,
Saint Kitts and Nevis,AMRO,KNA,PAB_DTP1,2017,
Saint Kitts and Nevis,AMRO,KNA,PCV1,2017,
Saint Kitts and Nevis,AMRO,KNA,PCV2,2017,
Saint Kitts and Nevis,AMRO,KNA,PCV3,2017,
Saint Kitts and Nevis,AMRO,KNA,Pol3,2017,97
Saint Kitts and Nevis,AMRO,KNA,RCV1,2017,93
Saint Kitts and Nevis,AMRO,KNA,Rota1,2017,
Saint Kitts and Nevis,AMRO,KNA,RotaC,2017,
Saint Kitts and Nevis,AMRO,KNA,TT2plus,2017,
Saint Kitts and Nevis,AMRO,KNA,VAD1,2017,
Saint Kitts and Nevis,AMRO,KNA,YFV,2017,
Senegal,AFRO,SEN,BCG,2017,93.2050758
Senegal,AFRO,SEN,DTP1,2017,97.49029336
Senegal,AFRO,SEN,DTP3,2017,93.50532635
Senegal,AFRO,SEN,DTP4,2017,
Senegal,AFRO,SEN,HepB_BD,2017,72.0805117
Senegal,AFRO,SEN,HepB_BDall,2017,87.20683598
Senegal,AFRO,SEN,HepB3,2017,93.50532635
Senegal,AFRO,SEN,Hib3,2017,93.50532635
Senegal,AFRO,SEN,IPV1,2017,0.49
Senegal,AFRO,SEN,JapEnc,2017,
Senegal,AFRO,SEN,MCV1,2017,89.03683787
Senegal,AFRO,SEN,MCV2,2017,69.96897338
Senegal,AFRO,SEN,MenA,2017,
Senegal,AFRO,SEN,PAB_DTP1,2017,
Senegal,AFRO,SEN,PCV1,2017,97.42604665
Senegal,AFRO,SEN,PCV2,2017,93.40802787
Senegal,AFRO,SEN,PCV3,2017,93.53689265
Senegal,AFRO,SEN,Pol3,2017,93.38296051
Senegal,AFRO,SEN,RCV1,2017,89.03683787
Senegal,AFRO,SEN,Rota1,2017,97.25410315
Senegal,AFRO,SEN,RotaC,2017,93.15624019
Senegal,AFRO,SEN,TT2plus,2017,76.38025062
Senegal,AFRO,SEN,VAD1,2017,158.8139917
Senegal,AFRO,SEN,YFV,2017,78.14627824
Seychelles,AFRO,SYC,BCG,2017,100.3
Seychelles,AFRO,SYC,DTP1,2017,98.2
Seychelles,AFRO,SYC,DTP3,2017,97
Seychelles,AFRO,SYC,DTP4,2017,98
Seychelles,AFRO,SYC,HepB_BD,2017,
Seychelles,AFRO,SYC,HepB_BDall,2017,
Seychelles,AFRO,SYC,HepB3,2017,97
Seychelles,AFRO,SYC,Hib3,2017,97
Seychelles,AFRO,SYC,IPV1,2017,98.5
Seychelles,AFRO,SYC,JapEnc,2017,
Seychelles,AFRO,SYC,MCV1,2017,99
Seychelles,AFRO,SYC,MCV2,2017,100
Seychelles,AFRO,SYC,MenA,2017,
Seychelles,AFRO,SYC,PAB_DTP1,2017,
Seychelles,AFRO,SYC,PCV1,2017,
Seychelles,AFRO,SYC,PCV2,2017,
Seychelles,AFRO,SYC,PCV3,2017,
Seychelles,AFRO,SYC,Pol3,2017,97
Seychelles,AFRO,SYC,RCV1,2017,99
Seychelles,AFRO,SYC,Rota1,2017,94.8
Seychelles,AFRO,SYC,RotaC,2017,95.5
Seychelles,AFRO,SYC,TT2plus,2017,100
Seychelles,AFRO,SYC,VAD1,2017,
Seychelles,AFRO,SYC,YFV,2017,100
Sierra Leone,AFRO,SLE,BCG,2017,81.7961777
Sierra Leone,AFRO,SLE,DTP1,2017,98
Sierra Leone,AFRO,SLE,DTP3,2017,93
Sierra Leone,AFRO,SLE,DTP4,2017,
Sierra Leone,AFRO,SLE,HepB_BD,2017,
Sierra Leone,AFRO,SLE,HepB_BDall,2017,
Sierra Leone,AFRO,SLE,HepB3,2017,93
Sierra Leone,AFRO,SLE,Hib3,2017,93
Sierra Leone,AFRO,SLE,IPV1,2017,
Sierra Leone,AFRO,SLE,JapEnc,2017,
Sierra Leone,AFRO,SLE,MCV1,2017,86
Sierra Leone,AFRO,SLE,MCV2,2017,49
Sierra Leone,AFRO,SLE,MenA,2017,
Sierra Leone,AFRO,SLE,PAB_DTP1,2017,78
Sierra Leone,AFRO,SLE,PCV1,2017,98
Sierra Leone,AFRO,SLE,PCV2,2017,94
Sierra Leone,AFRO,SLE,PCV3,2017,92
Sierra Leone,AFRO,SLE,Pol3,2017,93
Sierra Leone,AFRO,SLE,RCV1,2017,
Sierra Leone,AFRO,SLE,Rota1,2017,98
Sierra Leone,AFRO,SLE,RotaC,2017,93
Sierra Leone,AFRO,SLE,TT2plus,2017,125
Sierra Leone,AFRO,SLE,VAD1,2017,99
Sierra Leone,AFRO,SLE,YFV,2017,79
Singapore,WPRO,SGP,BCG,2017,99
Singapore,WPRO,SGP,DTP1,2017,97.51696347
Singapore,WPRO,SGP,DTP3,2017,95.92876826
Singapore,WPRO,SGP,DTP4,2017,90.31082402
Singapore,WPRO,SGP,HepB_BD,2017,90.64268571
Singapore,WPRO,SGP,HepB_BDall,2017,98.52736377
Singapore,WPRO,SGP,HepB3,2017,95.97025097
Singapore,WPRO,SGP,Hib3,2017,95.76580047
Singapore,WPRO,SGP,IPV1,2017,97.33029127
Singapore,WPRO,SGP,JapEnc,2017,
Singapore,WPRO,SGP,MCV1,2017,95.27393404
Singapore,WPRO,SGP,MCV2,2017,89.66191591
Singapore,WPRO,SGP,MenA,2017,
Singapore,WPRO,SGP,PAB_DTP1,2017,
Singapore,WPRO,SGP,PCV1,2017,90
Singapore,WPRO,SGP,PCV2,2017,88
Singapore,WPRO,SGP,PCV3,2017,81
Singapore,WPRO,SGP,Pol3,2017,95.91395301
Singapore,WPRO,SGP,RCV1,2017,95.27393404
Singapore,WPRO,SGP,Rota1,2017,
Singapore,WPRO,SGP,RotaC,2017,
Singapore,WPRO,SGP,TT2plus,2017,
Singapore,WPRO,SGP,VAD1,2017,
Singapore,WPRO,SGP,YFV,2017,
Samoa,WPRO,WSM,BCG,2017,88.83728645
Samoa,WPRO,WSM,DTP1,2017,95.39427774
Samoa,WPRO,WSM,DTP3,2017,84.42079553
Samoa,WPRO,WSM,DTP4,2017,
Samoa,WPRO,WSM,HepB_BD,2017,93.87958202
Samoa,WPRO,WSM,HepB_BDall,2017,96.13534583
Samoa,WPRO,WSM,HepB3,2017,
Samoa,WPRO,WSM,Hib3,2017,
Samoa,WPRO,WSM,IPV1,2017,81.43754361
Samoa,WPRO,WSM,JapEnc,2017,
Samoa,WPRO,WSM,MCV1,2017,66.94185842
Samoa,WPRO,WSM,MCV2,2017,56.5255577
Samoa,WPRO,WSM,MenA,2017,
Samoa,WPRO,WSM,PAB_DTP1,2017,
Samoa,WPRO,WSM,PCV1,2017,
Samoa,WPRO,WSM,PCV2,2017,
Samoa,WPRO,WSM,PCV3,2017,
Samoa,WPRO,WSM,Pol3,2017,84.42079553
Samoa,WPRO,WSM,RCV1,2017,66.94185842
Samoa,WPRO,WSM,Rota1,2017,
Samoa,WPRO,WSM,RotaC,2017,
Samoa,WPRO,WSM,TT2plus,2017,
Samoa,WPRO,WSM,VAD1,2017,
Samoa,WPRO,WSM,YFV,2017,
San Marino,EURO,SMR,BCG,2017,
San Marino,EURO,SMR,DTP1,2017,82
San Marino,EURO,SMR,DTP3,2017,
San Marino,EURO,SMR,DTP4,2017,79.11764706
San Marino,EURO,SMR,HepB_BD,2017,
San Marino,EURO,SMR,HepB_BDall,2017,
San Marino,EURO,SMR,HepB3,2017,
San Marino,EURO,SMR,Hib3,2017,
San Marino,EURO,SMR,IPV1,2017,81.1
San Marino,EURO,SMR,JapEnc,2017,
San Marino,EURO,SMR,MCV1,2017,
San Marino,EURO,SMR,MCV2,2017,
San Marino,EURO,SMR,MenA,2017,19.33085502
San Marino,EURO,SMR,PAB_DTP1,2017,
San Marino,EURO,SMR,PCV1,2017,96.05263158
San Marino,EURO,SMR,PCV2,2017,85.52631579
San Marino,EURO,SMR,PCV3,2017,
San Marino,EURO,SMR,Pol3,2017,
San Marino,EURO,SMR,RCV1,2017,
San Marino,EURO,SMR,Rota1,2017,
San Marino,EURO,SMR,RotaC,2017,
San Marino,EURO,SMR,TT2plus,2017,
San Marino,EURO,SMR,VAD1,2017,
San Marino,EURO,SMR,YFV,2017,
South Africa,AFRO,ZAF,BCG,2017,74.46797678
South Africa,AFRO,ZAF,DTP1,2017,84.69167056
South Africa,AFRO,ZAF,DTP3,2017,83.71136446
South Africa,AFRO,ZAF,DTP4,2017,63.47122106
South Africa,AFRO,ZAF,HepB_BD,2017,
South Africa,AFRO,ZAF,HepB_BDall,2017,
South Africa,AFRO,ZAF,HepB3,2017,83.71136446
South Africa,AFRO,ZAF,Hib3,2017,83.71136446
South Africa,AFRO,ZAF,IPV1,2017,84.69167056
South Africa,AFRO,ZAF,JapEnc,2017,
South Africa,AFRO,ZAF,MCV1,2017,81.05028282
South Africa,AFRO,ZAF,MCV2,2017,79.01426921
South Africa,AFRO,ZAF,MenA,2017,
South Africa,AFRO,ZAF,PAB_DTP1,2017,
South Africa,AFRO,ZAF,PCV1,2017,84.69167056
South Africa,AFRO,ZAF,PCV2,2017,83.71136446
South Africa,AFRO,ZAF,PCV3,2017,78.42238132
South Africa,AFRO,ZAF,Pol3,2017,83.71136446
South Africa,AFRO,ZAF,RCV1,2017,
South Africa,AFRO,ZAF,Rota1,2017,84.69167056
South Africa,AFRO,ZAF,RotaC,2017,83.71136446
South Africa,AFRO,ZAF,TT2plus,2017,
South Africa,AFRO,ZAF,VAD1,2017,
South Africa,AFRO,ZAF,YFV,2017,
Solomon Islands,WPRO,SLB,BCG,2017,77.64705882
Solomon Islands,WPRO,SLB,DTP1,2017,86.59971925
Solomon Islands,WPRO,SLB,DTP3,2017,82.67465716
Solomon Islands,WPRO,SLB,DTP4,2017,
Solomon Islands,WPRO,SLB,HepB_BD,2017,48.15050344
Solomon Islands,WPRO,SLB,HepB_BDall,2017,66.98463169
Solomon Islands,WPRO,SLB,HepB3,2017,80.0723464
Solomon Islands,WPRO,SLB,Hib3,2017,80.0723464
Solomon Islands,WPRO,SLB,IPV1,2017,72.20602527
Solomon Islands,WPRO,SLB,JapEnc,2017,
Solomon Islands,WPRO,SLB,MCV1,2017,84.29975165
Solomon Islands,WPRO,SLB,MCV2,2017,
Solomon Islands,WPRO,SLB,MenA,2017,
Solomon Islands,WPRO,SLB,PAB_DTP1,2017,77.88023317
Solomon Islands,WPRO,SLB,PCV1,2017,83.75445416
Solomon Islands,WPRO,SLB,PCV2,2017,82.16715258
Solomon Islands,WPRO,SLB,PCV3,2017,80.67163373
Solomon Islands,WPRO,SLB,Pol3,2017,80.0723464
Solomon Islands,WPRO,SLB,RCV1,2017,84.29975165
Solomon Islands,WPRO,SLB,Rota1,2017,
Solomon Islands,WPRO,SLB,RotaC,2017,
Solomon Islands,WPRO,SLB,TT2plus,2017,77.88023317
Solomon Islands,WPRO,SLB,VAD1,2017,
Solomon Islands,WPRO,SLB,YFV,2017,
Somalia,EMRO,SOM,BCG,2017,58.64092209
Somalia,EMRO,SOM,DTP1,2017,75.33044147
Somalia,EMRO,SOM,DTP3,2017,63.20368761
Somalia,EMRO,SOM,DTP4,2017,
Somalia,EMRO,SOM,HepB_BD,2017,
Somalia,EMRO,SOM,HepB_BDall,2017,
Somalia,EMRO,SOM,HepB3,2017,63.2036876
Somalia,EMRO,SOM,Hib3,2017,63.2036876
Somalia,EMRO,SOM,IPV1,2017,
Somalia,EMRO,SOM,JapEnc,2017,
Somalia,EMRO,SOM,MCV1,2017,59.7810482
Somalia,EMRO,SOM,MCV2,2017,
Somalia,EMRO,SOM,MenA,2017,
Somalia,EMRO,SOM,PAB_DTP1,2017,
Somalia,EMRO,SOM,PCV1,2017,
Somalia,EMRO,SOM,PCV2,2017,
Somalia,EMRO,SOM,PCV3,2017,
Somalia,EMRO,SOM,Pol3,2017,63.95003536
Somalia,EMRO,SOM,RCV1,2017,
Somalia,EMRO,SOM,Rota1,2017,
Somalia,EMRO,SOM,RotaC,2017,
Somalia,EMRO,SOM,TT2plus,2017,61.09830433
Somalia,EMRO,SOM,VAD1,2017,7.105317591
Somalia,EMRO,SOM,YFV,2017,
Spain,EURO,ESP,BCG,2017,
Spain,EURO,ESP,DTP1,2017,97.9
Spain,EURO,ESP,DTP3,2017,97.9
Spain,EURO,ESP,DTP4,2017,75.4
Spain,EURO,ESP,HepB_BD,2017,97.2
Spain,EURO,ESP,HepB_BDall,2017,
Spain,EURO,ESP,HepB3,2017,92.2
Spain,EURO,ESP,Hib3,2017,97.9
Spain,EURO,ESP,IPV1,2017,97.9
Spain,EURO,ESP,JapEnc,2017,
Spain,EURO,ESP,MCV1,2017,96.5
Spain,EURO,ESP,MCV2,2017,92.7
Spain,EURO,ESP,MenA,2017,
Spain,EURO,ESP,PAB_DTP1,2017,
Spain,EURO,ESP,PCV1,2017,
Spain,EURO,ESP,PCV2,2017,94
Spain,EURO,ESP,PCV3,2017,87.2
Spain,EURO,ESP,Pol3,2017,93.5
Spain,EURO,ESP,RCV1,2017,96.5
Spain,EURO,ESP,Rota1,2017,
Spain,EURO,ESP,RotaC,2017,
Spain,EURO,ESP,TT2plus,2017,
Spain,EURO,ESP,VAD1,2017,
Spain,EURO,ESP,YFV,2017,
Sri Lanka,SEARO,LKA,BCG,2017,95.28448688
Sri Lanka,SEARO,LKA,DTP1,2017,96
Sri Lanka,SEARO,LKA,DTP3,2017,96
Sri Lanka,SEARO,LKA,DTP4,2017,97
Sri Lanka,SEARO,LKA,HepB_BD,2017,
Sri Lanka,SEARO,LKA,HepB_BDall,2017,
Sri Lanka,SEARO,LKA,HepB3,2017,96
Sri Lanka,SEARO,LKA,Hib3,2017,96
Sri Lanka,SEARO,LKA,IPV1,2017,96
Sri Lanka,SEARO,LKA,JapEnc,2017,96
Sri Lanka,SEARO,LKA,MCV1,2017,96.8
Sri Lanka,SEARO,LKA,MCV2,2017,98.5
Sri Lanka,SEARO,LKA,MenA,2017,
Sri Lanka,SEARO,LKA,PAB_DTP1,2017,
Sri Lanka,SEARO,LKA,PCV1,2017,
Sri Lanka,SEARO,LKA,PCV2,2017,
Sri Lanka,SEARO,LKA,PCV3,2017,
Sri Lanka,SEARO,LKA,Pol3,2017,96
Sri Lanka,SEARO,LKA,RCV1,2017,96.8
Sri Lanka,SEARO,LKA,Rota1,2017,
Sri Lanka,SEARO,LKA,RotaC,2017,
Sri Lanka,SEARO,LKA,TT2plus,2017,99
Sri Lanka,SEARO,LKA,VAD1,2017,83
Sri Lanka,SEARO,LKA,YFV,2017,
South Sudan,AFRO,SSD,BCG,2017,62.49067579
South Sudan,AFRO,SSD,DTP1,2017,77.40081167
South Sudan,AFRO,SSD,DTP3,2017,58.58733809
South Sudan,AFRO,SSD,DTP4,2017,
South Sudan,AFRO,SSD,HepB_BD,2017,
South Sudan,AFRO,SSD,HepB_BDall,2017,
South Sudan,AFRO,SSD,HepB3,2017,58.58733809
South Sudan,AFRO,SSD,Hib3,2017,58.58733809
South Sudan,AFRO,SSD,IPV1,2017,54.30565405
South Sudan,AFRO,SSD,JapEnc,2017,
South Sudan,AFRO,SSD,MCV1,2017,74.75615764
South Sudan,AFRO,SSD,MCV2,2017,
South Sudan,AFRO,SSD,MenA,2017,
South Sudan,AFRO,SSD,PAB_DTP1,2017,
South Sudan,AFRO,SSD,PCV1,2017,
South Sudan,AFRO,SSD,PCV2,2017,
South Sudan,AFRO,SSD,PCV3,2017,
South Sudan,AFRO,SSD,Pol3,2017,58.11191453
South Sudan,AFRO,SSD,RCV1,2017,
South Sudan,AFRO,SSD,Rota1,2017,0
South Sudan,AFRO,SSD,RotaC,2017,
South Sudan,AFRO,SSD,TT2plus,2017,48.71396575
South Sudan,AFRO,SSD,VAD1,2017,
South Sudan,AFRO,SSD,YFV,2017,
Sao Tome and Principe,AFRO,STP,BCG,2017,95
Sao Tome and Principe,AFRO,STP,DTP1,2017,96
Sao Tome and Principe,AFRO,STP,DTP3,2017,95.4
Sao Tome and Principe,AFRO,STP,DTP4,2017,
Sao Tome and Principe,AFRO,STP,HepB_BD,2017,93
Sao Tome and Principe,AFRO,STP,HepB_BDall,2017,
Sao Tome and Principe,AFRO,STP,HepB3,2017,95
Sao Tome and Principe,AFRO,STP,Hib3,2017,95
Sao Tome and Principe,AFRO,STP,IPV1,2017,46
Sao Tome and Principe,AFRO,STP,JapEnc,2017,
Sao Tome and Principe,AFRO,STP,MCV1,2017,90
Sao Tome and Principe,AFRO,STP,MCV2,2017,80
Sao Tome and Principe,AFRO,STP,MenA,2017,
Sao Tome and Principe,AFRO,STP,PAB_DTP1,2017,90
Sao Tome and Principe,AFRO,STP,PCV1,2017,96
Sao Tome and Principe,AFRO,STP,PCV2,2017,96
Sao Tome and Principe,AFRO,STP,PCV3,2017,95
Sao Tome and Principe,AFRO,STP,Pol3,2017,95
Sao Tome and Principe,AFRO,STP,RCV1,2017,
Sao Tome and Principe,AFRO,STP,Rota1,2017,96
Sao Tome and Principe,AFRO,STP,RotaC,2017,95
Sao Tome and Principe,AFRO,STP,TT2plus,2017,91.16528804
Sao Tome and Principe,AFRO,STP,VAD1,2017,93
Sao Tome and Principe,AFRO,STP,YFV,2017,89
Sudan (the),EMRO,SDN,BCG,2017,96.9
Sudan (the),EMRO,SDN,DTP1,2017,100.9
Sudan (the),EMRO,SDN,DTP3,2017,94.7
Sudan (the),EMRO,SDN,DTP4,2017,
Sudan (the),EMRO,SDN,HepB_BD,2017,
Sudan (the),EMRO,SDN,HepB_BDall,2017,
Sudan (the),EMRO,SDN,HepB3,2017,94.7
Sudan (the),EMRO,SDN,Hib3,2017,94.7
Sudan (the),EMRO,SDN,IPV1,2017,0.48
Sudan (the),EMRO,SDN,JapEnc,2017,
Sudan (the),EMRO,SDN,MCV1,2017,89.8
Sudan (the),EMRO,SDN,MCV2,2017,72.4
Sudan (the),EMRO,SDN,MenA,2017,82
Sudan (the),EMRO,SDN,PAB_DTP1,2017,79.5
Sudan (the),EMRO,SDN,PCV1,2017,100.9
Sudan (the),EMRO,SDN,PCV2,2017,96.6
Sudan (the),EMRO,SDN,PCV3,2017,94.6
Sudan (the),EMRO,SDN,Pol3,2017,94.7
Sudan (the),EMRO,SDN,RCV1,2017,
Sudan (the),EMRO,SDN,Rota1,2017,99.6
Sudan (the),EMRO,SDN,RotaC,2017,95.2
Sudan (the),EMRO,SDN,TT2plus,2017,53.7
Sudan (the),EMRO,SDN,VAD1,2017,
Sudan (the),EMRO,SDN,YFV,2017,
Suriname,AMRO,SUR,BCG,2017,
Suriname,AMRO,SUR,DTP1,2017,90
Suriname,AMRO,SUR,DTP3,2017,81
Suriname,AMRO,SUR,DTP4,2017,72
Suriname,AMRO,SUR,HepB_BD,2017,80
Suriname,AMRO,SUR,HepB_BDall,2017,80
Suriname,AMRO,SUR,HepB3,2017,81
Suriname,AMRO,SUR,Hib3,2017,81
Suriname,AMRO,SUR,IPV1,2017,88
Suriname,AMRO,SUR,JapEnc,2017,
Suriname,AMRO,SUR,MCV1,2017,97
Suriname,AMRO,SUR,MCV2,2017,70
Suriname,AMRO,SUR,MenA,2017,
Suriname,AMRO,SUR,PAB_DTP1,2017,
Suriname,AMRO,SUR,PCV1,2017,
Suriname,AMRO,SUR,PCV2,2017,
Suriname,AMRO,SUR,PCV3,2017,
Suriname,AMRO,SUR,Pol3,2017,65
Suriname,AMRO,SUR,RCV1,2017,97
Suriname,AMRO,SUR,Rota1,2017,
Suriname,AMRO,SUR,RotaC,2017,
Suriname,AMRO,SUR,TT2plus,2017,12
Suriname,AMRO,SUR,VAD1,2017,
Suriname,AMRO,SUR,YFV,2017,98
Slovakia,EURO,SVK,BCG,2017,
Slovakia,EURO,SVK,DTP1,2017,
Slovakia,EURO,SVK,DTP3,2017,96.4
Slovakia,EURO,SVK,DTP4,2017,96.8
Slovakia,EURO,SVK,HepB_BD,2017,100
Slovakia,EURO,SVK,HepB_BDall,2017,
Slovakia,EURO,SVK,HepB3,2017,96.4
Slovakia,EURO,SVK,Hib3,2017,96.4
Slovakia,EURO,SVK,IPV1,2017,
Slovakia,EURO,SVK,JapEnc,2017,
Slovakia,EURO,SVK,MCV1,2017,95.8
